,mbti,character,movie_name,release_year,genre,revenue,score,metascore
1943,ENFP,Hannah Marie,Scary Godmother: Halloween Spooktakular,2003.0,"Animation, Comedy",,6.7,
1945,ENTP,Jimmy,Scary Godmother: Halloween Spooktakular,2003.0,"Animation, Comedy",,6.7,
1941,ESFJ,Skully Pettibone,Scary Godmother: Halloween Spooktakular,2003.0,"Animation, Comedy",,6.7,
1942,ESTP,Bug-A-Boo,Scary Godmother: Halloween Spooktakular,2003.0,"Animation, Comedy",,6.7,
1950,INFP,Orson,Scary Godmother: Halloween Spooktakular,2003.0,"Animation, Comedy",,6.7,
1947,ISFJ,Countess Ruby,Scary Godmother: Halloween Spooktakular,2003.0,"Animation, Comedy",,6.7,
1948,ISFJ,Daryl,Scary Godmother: Halloween Spooktakular,2003.0,"Animation, Comedy",,6.7,
1946,ISFP,Bert,Scary Godmother: Halloween Spooktakular,2003.0,"Animation, Comedy",,6.7,
1949,ISTJ,Count Max,Scary Godmother: Halloween Spooktakular,2003.0,"Animation, Comedy",,6.7,
941,ENFJ,Miss Mann,Scary Movie,1991.0,"Comedy, Horror, Thriller",,4.8,
939,ENFP,Ray,Scary Movie,1991.0,"Comedy, Horror, Thriller",,4.8,
940,ENFP,Buddy,Scary Movie,1991.0,"Comedy, Horror, Thriller",,4.8,
943,ENTJ,Gail Hailstorm,Scary Movie,1991.0,"Comedy, Horror, Thriller",,4.8,
944,ENTJ,Buffy Gilmore,Scary Movie,1991.0,"Comedy, Horror, Thriller",,4.8,
942,ENTP,The Killer (Ghostface),Scary Movie,1991.0,"Comedy, Horror, Thriller",,4.8,
937,ESFJ,Hanson,Scary Movie,1991.0,"Comedy, Horror, Thriller",,4.8,
935,ESFP,Shorty Meeks,Scary Movie,1991.0,"Comedy, Horror, Thriller",,4.8,
936,ESFP,Father Mcfeely,Scary Movie,1991.0,"Comedy, Horror, Thriller",,4.8,
938,ESTP,Brenda Meeks,Scary Movie,1991.0,"Comedy, Horror, Thriller",,4.8,
948,INFJ,Dayron Sweeney,Scary Movie,1991.0,"Comedy, Horror, Thriller",,4.8,
947,INFP,Cindy Campbell,Scary Movie,1991.0,"Comedy, Horror, Thriller",,4.8,
949,INTP,Dwight,Scary Movie,1991.0,"Comedy, Horror, Thriller",,4.8,
945,ISFP,Bobby,Scary Movie,1991.0,"Comedy, Horror, Thriller",,4.8,
946,ISTP,Theo,Scary Movie,1991.0,"Comedy, Horror, Thriller",,4.8,
1004,ENTJ,Gale Weathers,Scream,1981.0,"Horror, Mystery",1083395.0,2.9,
1002,ESFP,Stu Macher,Scream,1981.0,"Horror, Mystery",1083395.0,2.9,
1003,ESTP,Mickey Altieri,Scream,1981.0,"Horror, Mystery",1083395.0,2.9,
1007,INFJ,Cotton Weary,Scream,1981.0,"Horror, Mystery",1083395.0,2.9,
1008,INTJ,Roman Bridger,Scream,1981.0,"Horror, Mystery",1083395.0,2.9,
1005,ISFP,Sidney Prescott,Scream,1981.0,"Horror, Mystery",1083395.0,2.9,
1006,ISTJ,Mrs. Loomis,Scream,1981.0,"Horror, Mystery",1083395.0,2.9,
1688,ENFJ,Seryou Touji,Seven Days: Monday - Thursday,2015.0,"Comedy, Romance",,6.8,
1687,ENFP,Koike Arisa,Seven Days: Monday - Thursday,2015.0,"Comedy, Romance",,6.8,
1686,ESFP,Shino-Chan,Seven Days: Monday - Thursday,2015.0,"Comedy, Romance",,6.8,
1690,INTJ,Utsumi Takeshi,Seven Days: Monday - Thursday,2015.0,"Comedy, Romance",,6.8,
1689,ISTP,Shino Yuzuru,Seven Days: Monday - Thursday,2015.0,"Comedy, Romance",,6.8,
2172,ENTJ,Walter Wade Jr.,Shaft,1973.0,"Action, Crime, Drama",,6.7,
2170,ESTP,John Shaft Ii,Shaft,1973.0,"Action, Crime, Drama",,6.7,
2171,ESTP,Peoples Hernandez,Shaft,1973.0,"Action, Crime, Drama",,6.7,
2513,ENTJ,Irene,Sherlock Gnomes,2018.0,"Animation, Adventure, Comedy",43242871.0,5.2,36.0
2512,ENTP,Sherlock Gnomes,Sherlock Gnomes,2018.0,"Animation, Adventure, Comedy",43242871.0,5.2,36.0
1858,ENTP,Sherlock Holmes,Sherlock Holmes,2010.0,"Mystery, Sci-Fi",,3.6,
1863,ENTP,Mycroft Holmes,Sherlock Holmes,2010.0,"Mystery, Sci-Fi",,3.6,
1868,ENTP,Irene Adler,Sherlock Holmes,2010.0,"Mystery, Sci-Fi",,3.6,
1853,ESFJ,Mary Watson,Sherlock Holmes,2010.0,"Mystery, Sci-Fi",,3.6,
1888,INTJ,Professor James Moriarty,Sherlock Holmes,2010.0,"Mystery, Sci-Fi",,3.6,
1873,ISFJ,Dr. John Watson,Sherlock Holmes,2010.0,"Mystery, Sci-Fi",,3.6,
1883,ISTJ,Inspector Lestrade,Sherlock Holmes,2010.0,"Mystery, Sci-Fi",,3.6,
1878,ISTP,Sebastian Moran,Sherlock Holmes,2010.0,"Mystery, Sci-Fi",,3.6,
1431,ESFP,Mehitabel,Shinbone Alley,1970.0,"Animation, Comedy, Fantasy",,5.6,
1432,ESTP,Bill,Shinbone Alley,1970.0,"Animation, Comedy, Fantasy",,5.6,
1434,INTJ,Archy,Shinbone Alley,1970.0,"Animation, Comedy, Fantasy",,5.6,
1433,INTP,Tyrone T. Tattersall,Shinbone Alley,1970.0,"Animation, Comedy, Fantasy",,5.6,
749,ENTP,Stanley Hyman,Shirley,2020.0,"Biography, Drama, Thriller",,6.2,76.0
750,INTJ,Shirley Jackson,Shirley,2020.0,"Biography, Drama, Thriller",,6.2,76.0
647,ENFJ,Dr. John Cawley,Shutter Island,2010.0,"Mystery, Thriller",128012934.0,8.2,63.0
646,ESTJ,Warden,Shutter Island,2010.0,"Mystery, Thriller",128012934.0,8.2,63.0
652,INFJ,Chuck Aule,Shutter Island,2010.0,"Mystery, Thriller",128012934.0,8.2,63.0
651,INFP,Dolores Chanal,Shutter Island,2010.0,"Mystery, Thriller",128012934.0,8.2,63.0
648,ISFP,Teddy Daniels,Shutter Island,2010.0,"Mystery, Thriller",128012934.0,8.2,63.0
649,ISFP,Rachel Solando,Shutter Island,2010.0,"Mystery, Thriller",128012934.0,8.2,63.0
650,ISTJ,Dr. Naehring,Shutter Island,2010.0,"Mystery, Thriller",128012934.0,8.2,63.0
1159,ESFP,Isabel,Sicario,1994.0,Drama,,6.4,
1164,INTP,Reggie,Sicario,1994.0,Drama,,6.4,
1160,ISFP,Kate,Sicario,1994.0,Drama,,6.4,
1163,ISTJ,Steve Forsing,Sicario,1994.0,Drama,,6.4,
1161,ISTP,Miguel,Sicario,1994.0,Drama,,6.4,
1162,ISTP,Andy Wheeldon,Sicario,1994.0,Drama,,6.4,
2555,ENTJ,Dr. Victoria Siebert,Side Effects,2013.0,"Drama, Musical",,7.4,
2556,INTJ,Emily Taylor,Side Effects,2013.0,"Drama, Musical",,7.4,
2486,ENFJ,Özgür,Sifir Bir,2020.0,"Action, Drama",,6.8,
2487,ENTJ,Cio,Sifir Bir,2020.0,"Action, Drama",,6.8,
2488,ISFP,Savaş,Sifir Bir,2020.0,"Action, Drama",,6.8,
2329,ENFJ,Rose Da Silva,Silent Hill,1999.0,"Drama, Horror, Mystery",,9.1,
2330,ENTJ,Officer Thomas Gucci,Silent Hill,1999.0,"Drama, Horror, Mystery",,9.1,
2328,ESTJ,Cybil Bennett,Silent Hill,1999.0,"Drama, Horror, Mystery",,9.1,
2334,INFJ,Alessa Gillespie,Silent Hill,1999.0,"Drama, Horror, Mystery",,9.1,
2333,INFP,Sharon Da Silva,Silent Hill,1999.0,"Drama, Horror, Mystery",,9.1,
2331,ISFJ,Christabella,Silent Hill,1999.0,"Drama, Horror, Mystery",,9.1,
2332,ISTJ,Christopher Da Silva,Silent Hill,1999.0,"Drama, Horror, Mystery",,9.1,
2581,INFJ,Boogeyman,Sinister,2011.0,Horror,,2.2,
2580,INFP,Deputy So And So,Sinister,2011.0,Horror,,2.2,
2582,INTJ,Ellison Oswalt,Sinister,2011.0,Horror,,2.2,
2579,ISFJ,Courtney Collins,Sinister,2011.0,Horror,,2.2,
2259,ESTJ,Major Chip Hazard,Small Soldiers,1998.0,Action,,6.4,
2260,INTP,"Archer, Leader Of The Gorgonites.",Small Soldiers,1998.0,Action,,6.4,
2261,INTP,Larry Benson,Small Soldiers,1998.0,Action,,6.4,
2262,INTP,Marion Fimple,Small Soldiers,1998.0,Action,,6.4,
2263,INTP,Christy Fimple,Small Soldiers,1998.0,Action,,6.4,
2264,INTP,Brick Bazooka,Small Soldiers,1998.0,Action,,6.4,
2265,INTP,Phil Fimple,Small Soldiers,1998.0,Action,,6.4,
2266,INTP,Stuart Abernathy,Small Soldiers,1998.0,Action,,6.4,
2267,INTP,Irene Abernathy,Small Soldiers,1998.0,Action,,6.4,
1768,ENTP,Freddy Klein,Small Time,2014.0,Drama,,6.0,54.0
1765,ESFJ,Barbara,Small Time,2014.0,Drama,,6.0,54.0
1762,ESFP,Ash Martini,Small Time,2014.0,Drama,,6.0,54.0
1771,ISFJ,Al Klein,Small Time,2014.0,Drama,,6.0,54.0
547,ESTP,22,Soul,2020.0,"Animation, Adventure, Comedy",,8.2,94.0
548,ISFP,Joe Gardner,Soul,2020.0,"Animation, Adventure, Comedy",,8.2,94.0
795,INFP,Lou,Sound Of Metal,2019.0,"Drama, Music",,7.1,87.0
794,ISTP,Ruben,Sound Of Metal,2019.0,"Drama, Music",,7.1,87.0
404,ENFJ,Barry,Split,2016.0,"Comedy, Romance, Sport",,2.9,
402,ENFP,Hedwig,Split,2016.0,"Comedy, Romance, Sport",,2.9,
396,ESFJ,Claire Benoit,Split,2016.0,"Comedy, Romance, Sport",,2.9,
398,ESFJ,Marcia,Split,2016.0,"Comedy, Romance, Sport",,2.9,
400,ESTJ,Patricia,Split,2016.0,"Comedy, Romance, Sport",,2.9,
410,INFP,Casey Cooke,Split,2016.0,"Comedy, Romance, Sport",,2.9,
406,ISFP,The Beast,Split,2016.0,"Comedy, Romance, Sport",,2.9,
408,ISTJ,"Dennis (Kevin ""Wendell"" Crumb)",Split,2016.0,"Comedy, Romance, Sport",,2.9,
1598,ENTJ,Bobby,Spree,2020.0,"Comedy, Thriller",,5.9,41.0
1597,ESFP,Jessie Adams,Spree,2020.0,"Comedy, Thriller",,5.9,41.0
1831,ENFJ,Carol Marcus,Star Trek,1973.0,"Animation, Action, Adventure",,7.5,
1829,ENFP,Nyota Uhura,Star Trek,1973.0,"Animation, Action, Adventure",,7.5,
1835,ENTJ,Krall,Star Trek,1973.0,"Animation, Action, Adventure",,7.5,
1833,ENTP,Montgomery Scott,Star Trek,1973.0,"Animation, Action, Adventure",,7.5,
1825,ESFJ,Leonard Mccoy,Star Trek,1973.0,"Animation, Action, Adventure",,7.5,
1827,ESTP,James T. Kirk,Star Trek,1973.0,"Animation, Action, Adventure",,7.5,
1843,INTJ,Khan,Star Trek,1973.0,"Animation, Action, Adventure",,7.5,
1841,INTP,Pavel Chekov,Star Trek,1973.0,"Animation, Action, Adventure",,7.5,
1837,ISTJ,Spock,Star Trek,1973.0,"Animation, Action, Adventure",,7.5,
1839,ISTJ,Christopher Pike,Star Trek,1973.0,"Animation, Action, Adventure",,7.5,
54,ENFJ,Padmé Amidala,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
55,ENFJ,Bail Organa,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
56,ENFJ,Wedge Antilles,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
57,ENFJ,Lyra Erso,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
58,ENFJ,Sabé,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
51,ENFP,Finn / Fn-2187,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
52,ENFP,Bb-8,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
53,ENFP,Kit Fisto,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
63,ENTJ,Count Dooku,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
64,ENTJ,Snoke,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
65,ENTJ,Orson Krennic,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
66,ENTJ,Tobias Beckett,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
67,ENTJ,Allegiant General Pryde,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
68,ENTJ,Poggle The Lesser,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
69,ENTJ,Sun Fac,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
70,ENTJ,San Hill,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
71,ENTJ,Master Codebreaker,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
59,ENTP,R2-D2,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
60,ENTP,Babu Frik,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
61,ENTP,Nebit (Jawa),Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
62,ENTP,Max Rebo,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
8,ESFJ,Amilyn Holdo,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
9,ESFJ,Eeth Koth,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
10,ESFJ,Captain Typho,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
11,ESFJ,General Jan Dodonna,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
0,ESFP,Anakin Skywalker,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
1,ESFP,Chewbacca,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
2,ESFP,Jar Jar Binks,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
3,ESFP,Salacious B. Crumb,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
4,ESFP,Jannah,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
5,ESFP,Sy Snootles,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
6,ESFP,Weeteef Cyu-Bee,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
7,ESFP,"Temmin ""Snap"" Wexley",Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
30,ESTJ,Leia Organa,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
31,ESTJ,General Grievous,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
32,ESTJ,Captain Phasma,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
33,ESTJ,Nute Gunray,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
34,ESTJ,Boss Nass,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
35,ESTJ,Commander Cody,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
36,ESTJ,Admiral Motti,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
37,ESTJ,General Veers,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
38,ESTJ,Mas Amedda,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
39,ESTJ,Even Piell,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
40,ESTJ,Wat Tambor,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
41,ESTJ,Captain Canady,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
42,ESTJ,Lady Proxima,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
43,ESTJ,Bala-Tik,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
44,ESTJ,Lott Dod,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
45,ESTJ,Tarfful,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
46,ESTJ,Quay Tolsite,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
47,ESTJ,Po Nudo,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
48,ESTJ,Moloch,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
49,ESTJ,Slowen Lo,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
50,ESTJ,Ev-9D9,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
12,ESTP,Han Solo,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
13,ESTP,Poe Dameron,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
14,ESTP,Lando Calrissian,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
15,ESTP,Jabba The Hutt,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
16,ESTP,Dj,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
17,ESTP,Baze Malbus,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
18,ESTP,Watto,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
19,ESTP,Bossk,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
20,ESTP,Admiral Raddus,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
21,ESTP,Dexter Jettster,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
22,ESTP,Biggs Darklighter,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
23,ESTP,Arvel Crynyd,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
24,ESTP,Sergeant Ruescott Melshi,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
25,ESTP,Bargwill Tomder,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
26,ESTP,Grummgar,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
27,ESTP,"Tallisan ""Tallie"" Lintra",Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
28,ESTP,Teebo,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
29,ESTP,Tasu Leech,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
152,INFJ,Obi-Wan Kenobi,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
153,INFJ,Qui-Gon Jinn,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
154,INFJ,Galen Erso,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
155,INFJ,Maz Kanata,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
156,INFJ,Qi'Ra,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
157,INFJ,Plo Koon,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
158,INFJ,Aayla Secura,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
159,INFJ,Jedi Order,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
160,INFJ,Chancellor Valorum,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
161,INFJ,Lor San Tekka,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
162,INFJ,Yaddle,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
163,INFJ,Depa Billaba,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
164,INFJ,Logray,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
165,INFJ,Binary Sunset,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
148,INFP,Luke Skywalker,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
149,INFP,Kylo Ren / Ben Solo,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
150,INFP,Chirrut Îmwe,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
151,INFP,Barriss Offee,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
173,INTJ,Sheev Palpatine,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
174,INTJ,K-2So,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
175,INTJ,Dryden Vos,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
176,INTJ,Lama Su,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
166,INTP,Yoda,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
167,INTP,Ig-88,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
168,INTP,Ki-Adi-Mundi,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
169,INTP,Moff Jerjerrod,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
170,INTP,Benthic Two-Tubes,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
171,INTP,Beaumont Kin,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
172,INTP,Klaud,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
84,ISFJ,C-3Po,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
85,ISFJ,Mon Mothma,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
86,ISFJ,Val,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
87,ISFJ,Shmi Skywalker Lars,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
88,ISFJ,Beru Lars,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
89,ISFJ,Adi Gallia,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
90,ISFJ,Agen Kolar,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
91,ISFJ,Sors Bandeam (Youngling),Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
92,ISFJ,Admiral Statura,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
93,ISFJ,Kaydel Ko Connix,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
94,ISFJ,Taun We,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
95,ISFJ,Yarael Poof,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
96,ISFJ,Commander Larma D'Acy,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
97,ISFJ,Sio Bibble,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
98,ISFJ,Lieutenant Dopheld Mitaka,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
99,ISFJ,Paige Tico,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
100,ISFJ,Captain Raymus Antilles,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
101,ISFJ,Stass Allie,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
102,ISFJ,Tc-14,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
103,ISFJ,General Caluan Ematt,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
72,ISFP,Rey,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
73,ISFP,Jyn Erso,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
74,ISFP,Rose Tico,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
75,ISFP,Bodhi Rook,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
76,ISFP,Wicket W. Warrick,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
77,ISFP,Admiral Ozzel,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
78,ISFP,Enfys Nest,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
79,ISFP,D-O,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
80,ISFP,Bistan,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
81,ISFP,Oola,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
82,ISFP,Droopy Mccool,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
83,ISFP,Temiri Blagg,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
118,ISTJ,Darth Vader,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
119,ISTJ,Mace Windu,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
120,ISTJ,General Hux,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
121,ISTJ,Grand Moff Tarkin,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
122,ISTJ,Cassian Andor,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
123,ISTJ,Admiral Ackbar,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
124,ISTJ,Saw Gerrera,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
125,ISTJ,Admiral Piett,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
126,ISTJ,Captain Needa,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
127,ISTJ,Bb-9E,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
128,ISTJ,Rune Haako,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
129,ISTJ,Commander Bacara,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
130,ISTJ,Lobot,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
131,ISTJ,Jocasta Nu,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
132,ISTJ,Cliegg Lars,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
133,ISTJ,Dr. Cornelius Evazan,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
134,ISTJ,Tion Medon,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
135,ISTJ,General Crix Madine,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
136,ISTJ,General Carlist Rieekan,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
137,ISTJ,Zuckuss,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
138,ISTJ,Aftab Ackbar,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
139,ISTJ,Commander Gherant,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
140,ISTJ,Captain Peavey,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
141,ISTJ,Chief Chirpa,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
142,ISTJ,Daultay Dofine,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
143,ISTJ,Oppo Rancisis,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
144,ISTJ,Passel Argente,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
145,ISTJ,Sly Moore,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
146,ISTJ,Shu Mai,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
147,ISTJ,Boga,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
104,ISTP,Boba Fett,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
105,ISTP,Darth Maul,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
106,ISTP,Jango Fett,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
107,ISTP,Greedo,Star Wars,1983.0,"Action, Adventure, Sci-Fi",,8.1,
